"Time","act_mode3","act_mode4","pump_output_control_state","act_mode1","M2 state (+10)"
2023-09-18 11:20:21,16,1,21,1,11
2023-09-18 11:20:23,16,1,21,1,11
2023-09-18 11:20:25,16,1,21,1,11
2023-09-18 11:20:28,16,1,21,1,11
2023-09-18 11:20:30,16,1,21,1,11
2023-09-18 11:20:35,16,1,21,1,11
2023-09-18 11:20:38,16,1,21,1,11
2023-09-18 11:20:40,16,1,21,1,11
2023-09-18 11:20:41,16,1,21,1,11
2023-09-18 11:20:44,16,1,21,1,11
2023-09-18 11:20:45,16,1,21,1,11
2023-09-18 11:20:47,16,1,21,1,11
2023-09-18 11:20:49,16,1,21,1,11
2023-09-18 11:20:51,16,1,21,1,11
2023-09-18 11:20:54,16,1,21,1,11
2023-09-18 11:20:56,16,1,21,1,11
2023-09-18 11:20:59,16,1,21,1,11
2023-09-18 11:21:01,16,1,21,1,11
2023-09-18 11:21:03,16,1,21,1,11
2023-09-18 11:21:05,16,1,21,1,11
2023-09-18 11:21:07,16,1,21,1,11
2023-09-18 11:21:09,16,1,21,1,11
2023-09-18 11:21:11,16,1,21,1,11
2023-09-18 11:21:13,16,1,21,1,11
2023-09-18 11:21:15,16,1,21,1,11
2023-09-18 11:21:17,16,1,21,1,11
2023-09-18 11:21:19,16,1,21,1,11
2023-09-18 11:21:21,16,1,21,1,11
2023-09-18 11:21:25,16,1,21,1,11
2023-09-18 11:21:26,16,1,21,1,11
2023-09-18 11:21:28,16,1,21,1,11
2023-09-18 11:21:31,16,1,21,1,11
2023-09-18 11:21:32,16,1,21,1,11
2023-09-18 11:21:35,16,1,21,1,11
2023-09-18 11:21:37,16,1,21,1,11
2023-09-18 11:21:39,16,1,21,1,11
2023-09-18 11:21:41,16,1,21,1,11
2023-09-18 11:21:42,16,1,21,1,11
2023-09-18 11:21:44,16,1,21,1,11
2023-09-18 11:21:46,16,1,21,1,11
2023-09-18 11:21:48,16,1,21,1,11
2023-09-18 11:21:50,16,1,21,1,11
2023-09-18 11:21:52,16,1,21,1,11
2023-09-18 11:21:54,16,1,21,1,11
2023-09-18 11:21:56,16,1,21,1,11
2023-09-18 11:21:58,16,1,21,1,11
2023-09-18 11:22:00,16,1,21,1,11
2023-09-18 11:22:02,16,1,21,1,11
2023-09-18 11:22:04,16,1,21,1,11
2023-09-18 11:22:06,16,1,21,1,11
2023-09-18 11:22:08,16,1,21,1,11
2023-09-18 11:22:09,16,1,21,1,11
2023-09-18 11:22:11,16,1,21,1,11
2023-09-18 11:22:13,16,1,21,1,11
2023-09-18 11:22:14,16,1,21,1,11
2023-09-18 11:22:16,16,1,21,1,11
2023-09-18 11:22:18,16,1,21,1,11
2023-09-18 11:22:20,16,1,21,1,11
2023-09-18 11:22:22,16,1,21,1,11
2023-09-18 11:22:24,16,1,21,1,11
2023-09-18 11:22:26,16,1,21,1,11
2023-09-18 11:22:28,16,1,21,1,11
2023-09-18 11:22:30,16,1,21,1,11
2023-09-18 11:22:32,16,1,21,1,11
2023-09-18 11:22:34,16,1,21,1,11
2023-09-18 11:22:36,16,1,21,1,11
2023-09-18 11:22:38,16,1,21,1,11
2023-09-18 11:22:40,16,1,21,1,11
2023-09-18 11:22:42,16,1,21,1,11
2023-09-18 11:22:44,16,1,21,1,11
2023-09-18 11:22:46,16,1,21,1,11
2023-09-18 11:22:48,16,1,21,1,11
2023-09-18 11:22:50,16,1,21,1,11
2023-09-18 11:22:52,16,1,21,1,11
2023-09-18 11:22:54,16,1,21,1,11
2023-09-18 11:22:55,16,1,21,1,11
2023-09-18 11:22:57,16,1,21,1,11
2023-09-18 11:22:59,16,1,21,1,11
2023-09-18 11:23:01,16,1,21,1,11
2023-09-18 11:23:03,16,1,21,1,11
2023-09-18 11:23:05,16,1,21,1,11
2023-09-18 11:23:06,16,1,21,1,11
2023-09-18 11:23:09,16,1,21,1,11
2023-09-18 11:23:10,16,1,21,1,11
2023-09-18 11:23:12,16,1,21,1,11
2023-09-18 11:23:14,16,1,21,1,11
2023-09-18 11:23:16,16,1,21,1,11
2023-09-18 11:23:18,16,1,21,1,11
2023-09-18 11:23:20,16,1,21,1,11
2023-09-18 11:23:22,16,1,21,1,11
2023-09-18 11:23:24,16,1,21,1,11
2023-09-18 11:23:26,16,1,21,1,11
2023-09-18 11:23:28,16,1,21,1,11
2023-09-18 11:23:30,16,1,21,1,11
2023-09-18 11:23:32,16,1,21,1,11
2023-09-18 11:23:34,16,1,21,1,11
2023-09-18 11:23:36,16,1,21,1,11
2023-09-18 11:23:38,16,1,21,1,11
2023-09-18 11:23:40,16,1,21,1,11
2023-09-18 11:23:42,16,1,21,1,11
2023-09-18 11:23:43,16,1,21,1,11
2023-09-18 11:23:45,16,1,21,1,11
2023-09-18 11:23:47,16,1,21,1,11
2023-09-18 11:23:49,16,1,21,1,11
2023-09-18 11:23:51,16,1,21,1,11
2023-09-18 11:23:53,16,1,21,1,11
2023-09-18 11:23:55,16,1,21,1,11
2023-09-18 11:23:57,16,1,21,1,11
2023-09-18 11:23:59,16,1,21,1,11
2023-09-18 11:24:01,16,1,21,1,11
2023-09-18 11:24:03,16,1,21,1,11
2023-09-18 11:24:04,16,1,21,1,11
2023-09-18 11:24:06,16,1,21,1,11
2023-09-18 11:24:08,16,1,21,1,11
2023-09-18 11:24:10,16,1,21,1,11
2023-09-18 11:24:12,16,1,21,1,11
2023-09-18 11:24:14,16,1,21,1,11
2023-09-18 11:24:16,16,1,21,1,11
2023-09-18 11:24:18,16,1,21,1,11
2023-09-18 11:24:20,16,1,21,1,11
2023-09-18 11:24:22,16,1,21,1,11
2023-09-18 11:24:24,16,1,21,1,11
2023-09-18 11:24:26,16,1,21,1,11
2023-09-18 11:24:28,16,1,21,1,11
2023-09-18 11:24:30,16,1,21,1,11
2023-09-18 11:24:31,16,1,21,1,11
2023-09-18 11:24:33,16,1,21,1,11
2023-09-18 11:24:35,16,1,21,1,11
2023-09-18 11:24:37,16,1,21,1,11
2023-09-18 11:24:39,16,1,21,1,11
2023-09-18 11:24:41,16,1,21,1,11
2023-09-18 11:24:43,16,1,21,1,11
2023-09-18 11:24:45,16,1,21,1,11
2023-09-18 11:24:47,16,1,21,1,11
2023-09-18 11:24:49,16,1,21,1,11
2023-09-18 11:24:51,16,1,21,1,11
2023-09-18 11:24:54,16,1,21,1,11
2023-09-18 11:24:55,16,1,21,1,11
2023-09-18 11:24:57,16,1,21,1,11
2023-09-18 11:24:59,16,1,21,1,11
2023-09-18 11:25:01,16,1,21,1,11
2023-09-18 11:25:03,16,1,21,1,11
2023-09-18 11:25:05,16,1,21,1,11
2023-09-18 11:25:07,16,1,21,1,11
2023-09-18 11:25:09,16,1,21,1,11
2023-09-18 11:25:11,16,1,21,1,11
2023-09-18 11:25:12,16,1,21,1,11
2023-09-18 11:25:14,16,1,21,1,11
2023-09-18 11:25:16,16,1,21,1,11
2023-09-18 11:25:18,16,1,21,1,11
2023-09-18 11:25:20,16,1,21,1,11
2023-09-18 11:25:21,16,1,21,1,11
2023-09-18 11:25:23,16,1,21,1,11
2023-09-18 11:25:25,16,1,21,1,11
2023-09-18 11:25:27,16,1,21,1,11
2023-09-18 11:25:29,16,1,21,1,11
2023-09-18 11:25:30,16,1,21,1,11
2023-09-18 11:25:32,16,1,21,1,11
2023-09-18 11:25:34,16,1,21,1,11
2023-09-18 11:25:37,16,1,21,1,11
2023-09-18 11:25:38,16,1,21,1,11
2023-09-18 11:25:40,16,1,21,1,11
2023-09-18 11:25:42,16,1,21,1,11
2023-09-18 11:25:44,16,1,21,1,11
2023-09-18 11:25:46,16,1,21,1,11
2023-09-18 11:25:49,16,1,21,1,11
2023-09-18 11:25:51,16,1,21,1,11
2023-09-18 11:25:53,16,1,21,1,11
2023-09-18 11:25:55,16,1,21,1,11
2023-09-18 11:25:57,16,1,21,1,11
2023-09-18 11:25:59,16,1,21,1,11
2023-09-18 11:26:01,16,1,21,1,11
2023-09-18 11:26:03,16,1,21,1,11
2023-09-18 11:26:05,16,1,21,1,11
2023-09-18 11:26:07,16,1,21,1,11
2023-09-18 11:26:09,16,1,21,1,11
2023-09-18 11:26:10,16,1,21,1,11
2023-09-18 11:26:12,16,1,21,1,11
2023-09-18 11:26:14,16,1,21,1,11
2023-09-18 11:26:16,16,1,21,1,11
2023-09-18 11:26:18,16,1,21,1,11
2023-09-18 11:26:20,16,1,21,1,11
2023-09-18 11:26:22,16,1,21,1,11
2023-09-18 11:26:24,16,1,21,1,11
2023-09-18 11:26:26,16,1,21,1,11
2023-09-18 11:26:29,16,1,21,1,11
2023-09-18 11:26:30,16,1,21,1,11
2023-09-18 11:26:31,16,1,21,1,11
2023-09-18 11:26:33,255,0,0,0,11
2023-09-18 11:26:35,16,1,21,1,11
2023-09-18 11:26:37,16,1,21,1,11
2023-09-18 11:26:39,16,1,21,1,11
2023-09-18 11:26:41,16,1,21,1,11
2023-09-18 11:26:43,16,1,21,1,11
2023-09-18 11:26:45,16,1,21,1,11
2023-09-18 11:26:46,16,1,21,1,11
2023-09-18 11:26:48,16,1,21,1,11
2023-09-18 11:26:50,16,1,21,1,11
2023-09-18 11:26:51,16,1,21,1,11
2023-09-18 11:26:54,16,1,21,1,11
2023-09-18 11:26:56,16,1,21,1,11
2023-09-18 11:26:58,16,1,21,1,11
2023-09-18 11:27:00,16,1,21,1,11
2023-09-18 11:27:01,16,1,21,1,11
2023-09-18 11:27:03,16,1,21,1,11
2023-09-18 11:27:05,16,1,21,1,11
2023-09-18 11:27:07,16,1,21,1,11
2023-09-18 11:27:09,16,1,21,1,11
2023-09-18 11:27:11,16,1,21,1,11
2023-09-18 11:27:12,16,1,21,1,11
2023-09-18 11:27:14,16,1,21,1,11
2023-09-18 11:27:16,16,1,21,1,11
2023-09-18 11:27:18,16,1,21,1,11
2023-09-18 11:27:20,16,1,21,1,11
2023-09-18 11:27:21,16,1,21,1,11
2023-09-18 11:27:23,16,1,21,1,11
2023-09-18 11:27:25,16,1,21,1,11
2023-09-18 11:27:27,16,1,21,1,11
2023-09-18 11:27:29,16,1,21,1,11
2023-09-18 11:27:31,16,1,21,1,11
2023-09-18 11:27:32,16,1,21,1,11
2023-09-18 11:27:34,16,1,21,1,11
2023-09-18 11:27:35,16,1,21,1,11
2023-09-18 11:27:38,16,1,21,1,11
2023-09-18 11:27:39,16,1,21,1,11
2023-09-18 11:27:42,16,1,21,1,11
2023-09-18 11:27:44,16,1,21,1,11
2023-09-18 11:27:46,16,1,21,1,11
2023-09-18 11:27:47,16,1,21,1,11
2023-09-18 11:27:49,16,1,21,1,11
2023-09-18 11:27:51,16,1,21,1,11
2023-09-18 11:27:53,16,1,21,1,11
2023-09-18 11:27:55,16,1,21,1,11
2023-09-18 11:27:56,16,1,21,1,11
2023-09-18 11:27:58,16,1,21,1,11
2023-09-18 11:28:00,16,1,21,1,11
2023-09-18 11:28:01,16,1,21,1,11
2023-09-18 11:28:03,16,1,21,1,11
2023-09-18 11:28:05,16,1,21,1,11
2023-09-18 11:28:06,16,1,21,1,11
2023-09-18 11:28:09,16,1,21,1,11
2023-09-18 11:28:10,16,1,21,1,11
2023-09-18 11:28:12,16,1,21,1,11
2023-09-18 11:28:14,16,1,21,1,11
2023-09-18 11:28:16,16,1,21,1,11
2023-09-18 11:28:18,16,1,21,1,11
2023-09-18 11:28:20,16,1,21,1,11
2023-09-18 11:28:22,16,1,21,1,11
2023-09-18 11:28:24,16,1,21,1,11
2023-09-18 11:28:26,16,1,21,1,11
2023-09-18 11:28:28,16,1,21,1,11
2023-09-18 11:28:30,16,1,21,1,11
2023-09-18 11:28:32,16,1,21,1,11
2023-09-18 11:28:34,16,1,21,1,11
2023-09-18 11:28:36,16,1,21,1,11
2023-09-18 11:28:38,16,1,21,1,11
2023-09-18 11:28:39,16,1,21,1,11
2023-09-18 11:28:41,16,1,21,1,11
2023-09-18 11:28:43,16,1,21,1,11
2023-09-18 11:28:45,16,1,21,1,11
2023-09-18 11:28:47,16,1,21,1,11
2023-09-18 11:28:49,16,1,21,1,11
2023-09-18 11:28:51,16,1,21,1,11
2023-09-18 11:28:53,16,1,21,1,11
2023-09-18 11:28:55,16,1,21,1,11
2023-09-18 11:28:57,16,1,21,1,11
2023-09-18 11:28:59,16,1,21,1,11
2023-09-18 11:29:02,16,1,21,1,11
2023-09-18 11:29:04,16,1,21,1,11
2023-09-18 11:29:06,16,1,21,1,11
2023-09-18 11:29:08,16,1,21,1,11
2023-09-18 11:29:09,16,1,21,1,11
2023-09-18 11:29:11,16,1,21,1,11
2023-09-18 11:29:13,16,1,21,1,11
2023-09-18 11:29:15,16,1,21,1,11
2023-09-18 11:29:16,16,1,21,1,11
2023-09-18 11:29:18,16,1,21,1,11
2023-09-18 11:29:20,16,1,21,1,11
2023-09-18 11:29:22,16,1,21,1,11
2023-09-18 11:29:24,16,1,21,1,11
2023-09-18 11:29:26,16,1,21,1,11
2023-09-18 11:29:28,16,1,21,1,11
2023-09-18 11:29:29,16,1,21,1,11
2023-09-18 11:29:31,16,1,21,1,11
2023-09-18 11:29:33,16,1,21,1,11
2023-09-18 11:29:35,16,1,21,1,11
2023-09-18 11:29:36,16,1,21,1,11
2023-09-18 11:29:38,16,1,21,1,11
2023-09-18 11:29:39,16,1,21,1,11
2023-09-18 11:29:41,16,1,21,1,11
2023-09-18 11:29:43,16,1,21,1,11
2023-09-18 11:29:45,16,1,21,1,11
2023-09-18 11:29:47,16,1,21,1,11
2023-09-18 11:29:49,16,1,21,1,11
2023-09-18 11:29:51,16,1,21,1,11
2023-09-18 11:29:53,16,1,21,1,11
2023-09-18 11:29:55,16,1,21,1,11
2023-09-18 11:29:56,16,1,21,1,11
2023-09-18 11:29:59,16,1,21,1,11
2023-09-18 11:30:00,16,1,21,1,11
2023-09-18 11:30:02,16,1,21,1,11
2023-09-18 11:30:05,16,1,21,1,11
2023-09-18 11:30:07,16,1,21,1,11
2023-09-18 11:30:09,16,1,21,1,11
2023-09-18 11:30:11,16,1,21,1,11
2023-09-18 11:30:13,16,1,21,1,11
2023-09-18 11:30:15,16,1,21,1,11
2023-09-18 11:30:17,16,1,21,1,11
2023-09-18 11:30:19,16,1,21,1,11
2023-09-18 11:30:21,16,1,21,1,11
2023-09-18 11:30:23,16,1,21,1,11
2023-09-18 11:30:25,16,1,21,1,11
2023-09-18 11:30:27,16,1,21,1,11
2023-09-18 11:30:29,16,1,21,1,11
2023-09-18 11:30:31,16,1,21,1,11
2023-09-18 11:30:33,16,1,21,1,11
2023-09-18 11:30:35,16,1,21,1,11
2023-09-18 11:30:37,16,1,21,1,11
2023-09-18 11:30:39,16,1,21,1,11
2023-09-18 11:30:41,16,1,21,1,11
2023-09-18 11:30:43,16,1,21,1,11
2023-09-18 11:30:45,16,1,21,1,11
2023-09-18 11:30:47,16,1,21,1,11
2023-09-18 11:30:49,16,1,21,1,11
2023-09-18 11:30:51,16,1,21,1,11
2023-09-18 11:30:53,16,1,21,1,11
2023-09-18 11:30:55,16,1,21,1,11
2023-09-18 11:30:56,16,1,21,1,11
2023-09-18 11:30:58,16,1,21,1,11
2023-09-18 11:31:00,16,1,21,1,11
2023-09-18 11:31:02,16,1,21,1,11
2023-09-18 11:31:04,16,1,21,1,11
2023-09-18 11:31:05,16,1,21,1,11
2023-09-18 11:31:07,16,1,21,1,11
2023-09-18 11:31:09,16,1,21,1,11
2023-09-18 11:31:11,16,1,21,1,11
2023-09-18 11:31:13,16,1,21,1,11
2023-09-18 11:31:14,16,1,21,1,11
2023-09-18 11:31:16,16,1,21,1,11
2023-09-18 11:31:18,16,1,21,1,11
2023-09-18 11:31:20,16,1,21,1,11
2023-09-18 11:31:22,16,1,21,1,11
2023-09-18 11:31:23,16,1,21,1,11
2023-09-18 11:31:25,16,1,21,1,11
2023-09-18 11:31:27,16,1,21,1,11
2023-09-18 11:31:29,16,1,21,1,11
2023-09-18 11:31:31,16,1,21,1,11
2023-09-18 11:31:33,16,1,21,1,11
2023-09-18 11:31:35,16,1,21,1,11
2023-09-18 11:31:38,16,1,21,1,11
2023-09-18 11:31:39,16,1,21,1,11
2023-09-18 11:31:41,16,1,21,1,11
2023-09-18 11:31:43,16,1,21,1,11
2023-09-18 11:31:45,16,1,21,1,11
2023-09-18 11:31:47,16,1,21,1,11
2023-09-18 11:31:49,16,1,21,1,11
2023-09-18 11:31:51,16,1,21,1,11
2023-09-18 11:31:53,16,1,21,1,11
2023-09-18 11:31:55,16,1,21,1,11
2023-09-18 11:31:57,16,1,21,1,11
2023-09-18 11:31:59,16,1,21,1,11
2023-09-18 11:32:01,16,1,21,1,11
2023-09-18 11:32:03,16,1,21,1,11
2023-09-18 11:32:05,16,1,21,1,11
2023-09-18 11:32:07,16,1,21,1,11
2023-09-18 11:32:08,16,1,21,1,11
2023-09-18 11:32:10,16,1,21,1,11
2023-09-18 11:32:12,16,1,21,1,11
2023-09-18 11:32:14,16,1,21,1,11
2023-09-18 11:32:16,16,1,21,1,11
2023-09-18 11:32:17,16,1,21,1,11
2023-09-18 11:32:19,16,1,21,1,11
2023-09-18 11:32:21,16,1,21,1,11
2023-09-18 11:32:22,16,1,21,1,11
2023-09-18 11:32:24,16,1,21,1,11
2023-09-18 11:32:26,16,1,21,1,11
2023-09-18 11:32:28,16,1,21,1,11
2023-09-18 11:32:30,16,1,21,1,11
2023-09-18 11:32:32,16,1,21,1,11
2023-09-18 11:32:34,16,1,21,1,11
2023-09-18 11:32:35,16,1,21,1,11
2023-09-18 11:32:37,16,1,21,1,11
2023-09-18 11:32:39,16,1,21,1,11
2023-09-18 11:32:41,16,1,21,1,11
2023-09-18 11:32:43,16,1,21,1,11
2023-09-18 11:32:45,16,1,21,1,11
2023-09-18 11:32:46,16,1,21,1,11
2023-09-18 11:32:48,16,1,21,1,11
2023-09-18 11:32:50,16,1,21,1,11
2023-09-18 11:32:51,16,1,21,1,11
2023-09-18 11:32:53,16,1,21,1,11
2023-09-18 11:32:55,16,1,21,1,11
2023-09-18 11:32:57,16,1,21,1,11
2023-09-18 11:32:59,16,1,21,1,11
2023-09-18 11:33:01,16,1,21,1,11
2023-09-18 11:33:02,16,1,21,1,11
2023-09-18 11:33:04,16,1,21,1,11
2023-09-18 11:33:06,16,1,21,1,11
2023-09-18 11:33:08,16,1,21,1,11
2023-09-18 11:33:10,16,1,21,1,11
2023-09-18 11:33:11,16,1,1,1,11
2023-09-18 11:33:13,16,1,21,1,11
2023-09-18 11:33:14,16,1,21,1,11
2023-09-18 11:33:16,16,1,21,1,11
2023-09-18 11:33:18,16,1,21,1,11
2023-09-18 11:33:20,16,1,21,1,11
2023-09-18 11:33:23,16,1,21,1,11
2023-09-18 11:33:25,16,1,21,1,11
2023-09-18 11:33:26,16,1,21,1,11
2023-09-18 11:33:28,16,1,21,1,11
2023-09-18 11:33:30,16,1,21,1,11
2023-09-18 11:33:32,16,1,21,1,11
2023-09-18 11:33:34,16,1,21,1,11
2023-09-18 11:33:37,16,1,21,1,11
2023-09-18 11:33:39,16,1,21,1,11
2023-09-18 11:33:41,16,1,21,1,11
2023-09-18 11:33:43,16,1,21,1,11
2023-09-18 11:33:44,16,1,21,1,11
2023-09-18 11:33:46,16,1,21,1,11
2023-09-18 11:33:48,16,1,21,1,11
2023-09-18 11:33:50,16,1,21,1,11
2023-09-18 11:33:52,16,1,21,1,11
2023-09-18 11:33:54,16,1,21,1,11
2023-09-18 11:33:56,16,1,21,1,11
2023-09-18 11:33:57,16,1,21,1,11
2023-09-18 11:34:00,16,1,21,1,11
2023-09-18 11:34:01,16,1,21,1,11
2023-09-18 11:34:03,16,1,21,1,11
2023-09-18 11:34:04,16,1,21,1,11
2023-09-18 11:34:06,16,1,21,1,11
2023-09-18 11:34:07,16,1,21,1,11
2023-09-18 11:34:09,16,1,21,1,11
2023-09-18 11:34:11,16,1,21,1,11
2023-09-18 11:34:13,16,1,21,1,11
2023-09-18 11:34:15,16,1,21,1,11
2023-09-18 11:34:17,16,1,21,1,11
2023-09-18 11:34:20,16,1,21,1,11
2023-09-18 11:34:22,16,1,21,1,11
2023-09-18 11:34:24,16,1,21,1,11
2023-09-18 11:34:26,16,1,21,1,11
2023-09-18 11:34:28,16,1,21,1,11
2023-09-18 11:34:30,16,1,21,1,11
2023-09-18 11:34:32,16,1,21,1,11
2023-09-18 11:34:34,16,1,21,1,11
2023-09-18 11:34:36,16,1,21,1,11
2023-09-18 11:34:38,16,1,21,1,11
2023-09-18 11:34:40,16,1,21,1,11
2023-09-18 11:34:41,16,1,21,1,11
2023-09-18 11:34:43,16,1,21,1,11
2023-09-18 11:34:45,16,1,21,1,11
2023-09-18 11:34:47,16,1,21,1,11
2023-09-18 11:34:49,16,1,21,1,11
2023-09-18 11:34:50,16,1,21,1,11
2023-09-18 11:34:52,16,1,21,1,11
2023-09-18 11:34:54,16,1,21,1,11
2023-09-18 11:34:56,16,1,21,1,11
2023-09-18 11:34:58,16,1,21,1,11
2023-09-18 11:35:00,16,1,21,1,11
2023-09-18 11:35:02,16,1,21,1,11
2023-09-18 11:35:04,16,1,21,1,11
2023-09-18 11:35:06,16,1,21,1,11
2023-09-18 11:35:08,16,1,21,1,11
2023-09-18 11:35:09,16,1,21,1,11
2023-09-18 11:35:11,16,1,21,1,11
2023-09-18 11:35:14,16,1,21,1,11
2023-09-18 11:35:16,16,1,21,1,11
2023-09-18 11:35:18,16,1,21,1,11
2023-09-18 11:35:20,16,1,21,1,11
2023-09-18 11:35:22,16,1,21,1,11
2023-09-18 11:35:24,16,1,21,1,11
2023-09-18 11:35:25,16,1,21,1,11
2023-09-18 11:35:27,16,1,21,1,11
2023-09-18 11:35:29,16,1,21,1,11
2023-09-18 11:35:31,16,1,21,1,11
2023-09-18 11:35:33,16,1,21,1,11
2023-09-18 11:35:34,16,1,21,1,11
2023-09-18 11:35:36,16,1,21,1,11
2023-09-18 11:35:38,16,1,21,1,11
2023-09-18 11:35:40,16,1,21,1,11
2023-09-18 11:35:42,16,1,21,1,11
2023-09-18 11:35:43,16,1,21,1,11
2023-09-18 11:35:45,16,1,21,1,11
2023-09-18 11:35:47,16,1,21,1,11
2023-09-18 11:35:49,16,1,21,1,11
2023-09-18 11:35:51,16,1,21,1,11
2023-09-18 11:35:53,16,1,21,1,11
2023-09-18 11:35:54,16,1,21,1,11
2023-09-18 11:35:55,16,1,21,1,11
2023-09-18 11:35:57,16,1,21,1,11
2023-09-18 11:35:59,16,1,21,1,11
2023-09-18 11:36:01,16,1,21,1,11
2023-09-18 11:36:04,16,1,21,1,11
2023-09-18 11:36:06,16,1,21,1,11
2023-09-18 11:36:08,16,1,21,1,11
2023-09-18 11:36:10,16,1,21,1,11
2023-09-18 11:36:12,16,1,21,1,11
2023-09-18 11:36:14,16,1,21,1,11
2023-09-18 11:36:16,16,1,21,1,11
2023-09-18 11:36:18,16,1,21,1,11
2023-09-18 11:36:19,16,1,21,1,11
2023-09-18 11:36:21,16,1,21,1,11
2023-09-18 11:36:23,16,1,21,1,11
2023-09-18 11:36:25,16,1,21,1,11
2023-09-18 11:36:27,16,1,21,1,11
2023-09-18 11:36:29,16,1,21,1,11
2023-09-18 11:36:31,16,1,21,1,11
2023-09-18 11:36:33,16,1,21,1,11
2023-09-18 11:36:35,16,1,21,1,11
2023-09-18 11:36:37,16,1,21,1,11
2023-09-18 11:36:39,16,1,21,1,11
2023-09-18 11:36:40,16,1,21,1,11
2023-09-18 11:36:42,16,1,21,1,11
2023-09-18 11:36:44,16,1,21,1,11
2023-09-18 11:36:46,16,1,21,1,11
2023-09-18 11:36:48,16,1,21,1,11
2023-09-18 11:36:51,16,1,21,1,11
2023-09-18 11:36:52,16,1,21,1,11
2023-09-18 11:36:55,16,1,21,1,11
2023-09-18 11:36:56,16,1,21,1,11
2023-09-18 11:36:58,16,1,21,1,11
2023-09-18 11:37:00,16,1,21,1,11
2023-09-18 11:37:02,16,1,21,1,11
2023-09-18 11:37:04,16,1,21,1,11
2023-09-18 11:37:06,16,1,21,1,11
2023-09-18 11:37:08,16,1,21,1,11
2023-09-18 11:37:10,16,1,21,1,11
2023-09-18 11:37:12,16,1,21,1,11
2023-09-18 11:37:14,16,1,21,1,11
2023-09-18 11:37:16,16,1,21,1,11
2023-09-18 11:37:18,16,1,21,1,11
2023-09-18 11:37:20,16,1,21,1,11
2023-09-18 11:37:22,16,1,21,1,11
2023-09-18 11:37:24,16,1,21,1,11
2023-09-18 11:37:26,16,1,21,1,11
2023-09-18 11:37:28,16,1,21,1,11
2023-09-18 11:37:30,16,1,21,1,11
2023-09-18 11:37:32,16,1,21,1,11
2023-09-18 11:37:33,16,1,21,1,11
2023-09-18 11:37:35,16,1,21,1,11
2023-09-18 11:37:38,16,1,21,1,11
2023-09-18 11:37:39,16,1,21,1,11
2023-09-18 11:37:41,16,1,21,1,11
2023-09-18 11:37:43,16,1,21,1,11
2023-09-18 11:37:44,16,1,21,1,11
2023-09-18 11:37:46,16,1,21,1,11
2023-09-18 11:37:48,16,1,21,1,11
2023-09-18 11:37:49,16,1,21,1,11
2023-09-18 11:37:51,16,1,21,1,11
2023-09-18 11:37:53,16,1,21,1,11
2023-09-18 11:37:55,16,1,21,1,11
2023-09-18 11:37:57,16,1,21,1,11
2023-09-18 11:37:59,16,1,21,1,11
2023-09-18 11:38:01,16,1,21,1,11
2023-09-18 11:38:03,16,1,21,1,11
2023-09-18 11:38:05,16,1,21,1,11
2023-09-18 11:38:07,16,1,21,1,11
2023-09-18 11:38:09,16,1,21,1,11
2023-09-18 11:38:11,16,1,21,1,11
2023-09-18 11:38:12,16,1,21,1,11
2023-09-18 11:38:14,16,1,21,1,11
2023-09-18 11:38:16,16,1,21,1,11
2023-09-18 11:38:18,16,1,21,1,11
2023-09-18 11:38:19,16,1,21,1,11
2023-09-18 11:38:21,16,1,21,1,11
2023-09-18 11:38:23,16,1,21,1,11
2023-09-18 11:38:25,16,1,21,1,11
2023-09-18 11:38:27,16,1,21,1,11
2023-09-18 11:38:29,16,1,21,1,11
2023-09-18 11:38:31,16,1,21,1,11
2023-09-18 11:38:33,16,1,21,1,11
2023-09-18 11:38:36,16,1,21,1,11
2023-09-18 11:38:37,16,1,21,1,11
2023-09-18 11:38:39,16,1,21,1,11
2023-09-18 11:38:41,16,1,21,1,11
2023-09-18 11:38:43,16,1,21,1,11
2023-09-18 11:38:45,16,1,21,1,11
2023-09-18 11:38:47,16,1,21,1,11
2023-09-18 11:38:49,16,1,21,1,11
2023-09-18 11:38:51,16,1,21,1,11
2023-09-18 11:38:53,16,1,21,1,11
2023-09-18 11:38:55,16,1,21,1,11
2023-09-18 11:38:57,16,1,21,1,11
2023-09-18 11:38:59,16,1,21,1,11
2023-09-18 11:39:01,16,1,21,1,11
2023-09-18 11:39:03,16,1,21,1,11
2023-09-18 11:39:05,16,1,21,1,11
2023-09-18 11:39:07,16,1,21,1,11
2023-09-18 11:39:09,16,1,21,1,11
2023-09-18 11:39:11,16,1,21,1,11
2023-09-18 11:39:13,16,1,21,1,11
2023-09-18 11:39:15,16,1,21,1,11
2023-09-18 11:39:17,16,1,21,1,11
2023-09-18 11:39:19,16,1,21,1,11
2023-09-18 11:39:20,16,1,21,1,11
2023-09-18 11:39:23,16,1,21,1,11
2023-09-18 11:39:25,16,1,21,1,11
2023-09-18 11:39:27,16,1,21,1,11
2023-09-18 11:39:29,16,1,21,1,11
2023-09-18 11:39:30,16,1,21,1,11
2023-09-18 11:39:32,16,1,21,1,11
2023-09-18 11:39:34,16,1,21,1,11
2023-09-18 11:39:36,16,1,21,1,11
2023-09-18 11:39:37,16,1,21,1,11
2023-09-18 11:39:39,16,1,21,1,11
2023-09-18 11:39:41,16,1,21,1,11
2023-09-18 11:39:43,16,1,21,1,11
